"record_id","RSN","component","split","target_IM_g","native_IM_g","scale_factor","max_IDR","max_PFA_g","RD","collapse","convergence"
"GM023","953","MUL009","train","0.1544452104946378","1.38676955525036","0.1113704940448848","0.0046972397951771","0.1918848118530895","1.2776298520442031e-05","False","True"
"GM023","953","MUL009","train","0.23853323044733","1.38676955525036","0.1720063939565406","0.0072546630272091","0.2963569033320162","1.9733239734655083e-05","False","True"
"GM023","953","MUL009","train","0.3684031498640386","1.38676955525036","0.2656556372104153","0.0105837115791402","0.4473489730902213","1.7558063750197843e-05","False","True"
"GM023","953","MUL009","train","0.5689810202763907","1.38676955525036","0.4102924080804975","0.0130256143943714","0.5592397713679755","0.0001132825121683","False","True"
"GM023","953","MUL009","train","0.8787639344404101","1.38676955525036","0.6336769733034432","0.0167363078300233","0.6439535698587797","0.0013183410002301","False","True"
"GM023","953","MUL009","train","1.3572088082974532","1.38676955525036","0.9786837352745532","0.0198950482740718","0.8030541145532523","0.0008659673966817","False","True"
"GM023","953","MUL009","train","2.096144000826768","1.38676955525036","1.5115301550215683","0.0301586001181035","0.9355877872394937","0.0010690516186607","False","True"
"GM023","953","MUL009","train","3.2373940143476263","1.38676955525036","2.334485929612988","0.0446739194262313","1.1714439405942163","0.0039690366348201","False","True"
"GM023","953","MUL009","train","5.0","1.38676955525036","3.605501707958484","0.0673322781519587","1.4811016729619204","0.0057816660055554","False","True"
"GM024","953","MUL279","train","0.1","1.0994225630211358","0.0909568380379669","0.0030589058946972","0.142064972897311","4.043171964620859e-05","False","True"
"GM024","953","MUL279","train","0.1544452104946378","1.0994225630211358","0.1404784799670049","0.0047243339054495","0.2194125100697828","6.244497428139597e-05","False","True"
"GM024","953","MUL279","train","0.23853323044733","1.0994225630211358","0.2169622840847085","0.0072965083935817","0.3388719790692082","9.644371319925712e-05","False","True"
"GM024","953","MUL279","train","0.3684031498640386","1.0994225630211358","0.3350878563486024","0.0108518394083984","0.4942820101710311","3.911860118538795e-05","False","True"
"GM024","953","MUL279","train","0.5689810202763907","1.0994225630211358","0.5175271450795688","0.0156485116438522","0.5649853618258392","0.0021218813589251","False","True"
"GM024","953","MUL279","train","0.8787639344404101","1.0994225630211358","0.7992958885850302","0.0204691826376575","0.6589772429469613","0.0047090342684013","False","True"
"GM024","953","MUL279","train","1.3572088082974532","1.0994225630211358","1.2344742176001362","0.0243219485239572","0.8547695036391404","0.005173394708417","False","True"
"GM024","953","MUL279","train","2.096144000826768","1.0994225630211358","1.906586303874565","0.0397293833410787","1.204924423847319","0.0060693171300516","False","True"
"GM024","953","MUL279","train","3.2373940143476263","1.0994225630211358","2.944631230281008","0.0587960275879498","1.7648362570830458","0.0079970211954801","False","True"
"GM024","953","MUL279","train","5.0","1.0994225630211358","4.547841901898349","0.0882170051383587","2.6195400463401914","0.0133004668953709","False","True"
"GM025","960","LOS000","test","0.1","0.4336034533616525","0.2306254694807371","0.003797573691113","0.2092630047383974","0.000324126601276","False","True"
"GM025","960","LOS000","test","0.1544452104946378","0.4336034533616525","0.3561899917937712","0.0058651707739253","0.323196635514944","0.0005005983362797","False","True"
"GM025","960","LOS000","test","0.23853323044733","0.4336034533616525","0.5501183825867235","0.0090584726245387","0.4991613063641297","0.0007747372510087","False","True"
"GM025","960","LOS000","test","0.3684031498640386","0.4336034533616525","0.8496314939557627","0.0138374490751812","0.7262579583396033","0.0023913861661406","False","True"
"GM025","960","LOS000","test","0.5689810202763907","0.4336034533616525","1.312215149268714","0.0192191880726795","0.9152712921752278","0.0055105125384096","False","True"
"GM025","960","LOS000","test","0.8787639344404101","0.4336034533616525","2.0266534494305923","0.0278254874913845","1.125824337239015","0.0114298931499368","False","True"
"GM025","960","LOS000","test","1.3572088082974532","0.4336034533616525","3.1300691859699183","0.0456573194435952","1.6069722567930151","0.0190072738889238","False","True"
"GM025","960","LOS000","test","2.096144000826768","0.4336034533616525","4.83424194289904","0.0668015076100279","2.3059940791297238","0.0198006933583122","False","True"
"GM025","960","LOS000","test","3.2373940143476263","0.4336034533616525","7.4662551445304945","0.0788946915057507","3.256044606689753","0.0161449830038677","False","True"
"GM025","960","LOS000","test","5.0","0.4336034533616525","11.531273474036857","0.1011035152801446","4.622251956111511","0.1011035152801446","True","True"
"GM026","960","LOS270","test","0.1","0.7858009203741332","0.1272586954369922","0.0030145585905424","0.1304808118767672","0.0001967105637801","False","True"
"GM026","960","LOS270","test","0.1544452104946378","0.7858009203741332","0.1965449600403928","0.0046558416986978","0.2015213461559959","0.0003038099710285","False","True"
"GM026","960","LOS270","test","0.23853323044733","0.7858009203741332","0.3035542772509866","0.007190725419295","0.3112400452513424","0.0004692196979086","False","True"
"GM026","960","LOS270","test","0.3684031498640386","0.7858009203741332","0.468825042465763","0.0107740064910257","0.4774303395899093","0.0011445813259543","False","True"
"GM026","960","LOS270","test","0.5689810202763907","0.7858009203741332","0.7240778236878231","0.0159504003446568","0.6548703185866611","0.0008297883174915","False","True"
"GM026","960","LOS270","test","0.8787639344404101","0.7858009203741332","1.1183035189396515","0.0194500295356195","0.8738960787211353","0.0016183963464133","False","True"
"GM026","960","LOS270","test","1.3572088082974532","0.7858009203741332","1.7271662237952876","0.0265439856089564","1.1507908442100303","0.0051535332493049","False","True"
"GM026","960","LOS270","test","2.096144000826768","0.7858009203741332","2.667525509932921","0.0373688773842456","1.4761449038190513","0.0085013346217737","False","True"
"GM026","960","LOS270","test","3.2373940143476263","0.7858009203741332","4.119865388814063","0.0478753378833247","2.173928401489796","0.0099093298728001","False","True"
"GM026","960","LOS270","test","5.0","0.7858009203741332","6.362934771849612","0.0631370774357614","3.1414707455718016","0.0142621484399348","False","True"
"GM027","1111","NIS000","test","0.1","0.3546814940353707","0.2819431001664481","0.0037344030124207","0.2392081609994787","4.215565220788514e-05","False","True"
"GM027","1111","NIS000","test","0.1544452104946378","0.3546814940353707","0.4354476145271785","0.0057676377535439","0.3694464782462827","6.511206983515973e-05","False","True"
"GM027","1111","NIS000","test","0.23853323044733","0.3546814940353707","0.6725279848503805","0.008907790758929","0.5705902395733842","0.0001005555790604","False","True"
"GM027","1111","NIS000","test","0.3684031498640386","0.3546814940353707","1.0386872618375167","0.0133565811424119","0.802645759029496","0.0007088327054228","False","True"
"GM027","1111","NIS000","test","0.5689810202763907","0.3546814940353707","1.604202727925943","0.0201937428502492","1.146697212820076","0.002671906507671","False","True"
"GM027","1111","NIS000","test","0.8787639344404101","0.3546814940353707","2.4776142799059464","0.0293438902045093","1.5595560050993842","0.005759532607641","False","True"
"GM027","1111","NIS000","test","1.3572088082974532","0.3546814940353707","3.8265565898459455","0.0393282174206246","2.1013581690459557","0.0057907889635122","False","True"
"GM027","1111","NIS000","test","2.096144000826768","0.3546814940353707","5.909933379884008","0.0492154137391119","2.82523915294724","0.0088643829865699","False","True"
"GM027","1111","NIS000","test","3.2373940143476263","0.3546814940353707","9.127609048654724","0.0635541448514596","3.7439662890427385","0.0098911513386097","False","True"
"GM027","1111","NIS000","test","5.0","0.3546814940353707","14.097155008322408","0.100486824811449","5.33619137168383","0.100486824811449","True","True"
"GM028","1111","NIS090","test","0.1","0.37610212824093","0.2658852276845939","0.0032710667451544","0.1743943138268687","5.277326715192796e-06","False","True"
"GM028","1111","NIS090","test","0.1544452104946378","0.37610212824093","0.4106469995716182","0.0050520043048948","0.2693435111082692","8.150520449997487e-06","False","True"
"GM028","1111","NIS090","test","0.23853323044733","0.37610212824093","0.6342246228783006","0.0078025802304033","0.4159881951603985","1.2587882514998091e-05","False","True"
"GM028","1111","NIS090","test","0.3684031498640386","0.37610212824093","0.9795295538132148","0.0121733055532436","0.6030171398368802","0.0009150812850824","False","True"
"GM028","1111","NIS090","test","0.5689810202763907","0.37610212824093","1.512836481244007","0.0184294583587775","0.8989197525335177","0.003352822104422","False","True"
"GM028","1111","NIS090","test","0.8787639344404101","0.37610212824093","2.33650348789698","0.0265800864538643","1.2618120236673982","0.0052784919171687","False","True"
"GM028","1111","NIS090","test","1.3572088082974532","0.37610212824093","3.608617730097047","0.0368332721594209","1.72723009953162","0.0033019262791785","False","True"
"GM028","1111","NIS090","test","2.096144000826768","0.37610212824093","5.573337249195209","0.0504098833200599","2.270381035456354","0.0091463193738919","False","True"
"GM028","1111","NIS090","test","3.2373940143476263","0.37610212824093","8.607752446095601","0.0680686310980313","3.167488980032986","0.0076358665416262","False","True"
"GM028","1111","NIS090","test","5.0","0.37610212824093","13.294261384229696","0.1009563977840434","4.877190497661841","0.1009563977840434","True","True"
"GM029","1116","SHI000","train","0.1","0.333968516931712","0.2994294220267698","0.003238356950069","0.1729552229651013","0.0001229916901807","False","True"
"GM029","1116","SHI000","train","0.1544452104946378","0.333968516931712","0.4624544011321222","0.0050014873009069","0.2671210286178412","0.0001899547548169","False","True"
"GM029","1116","SHI000","train","0.23853323044733","0.333968516931712","0.7142386732702233","0.007724540324484","0.4125547693955309","0.0002933955466959","False","True"
"GM029","1116","SHI000","train","0.3684031498640386","0.333968516931712","1.1031074223663055","0.012915786463174","0.6303507325101185","0.0003538617843459","False","True"
"GM029","1116","SHI000","train","0.5689810202763907","0.333968516931712","1.7036965804556146","0.0245600017661303","0.8931769415690799","0.0061408483996134","False","True"
"GM029","1116","SHI000","train","0.8787639344404101","0.333968516931712","2.631277769874622","0.0324980899788287","1.0681799249190926","0.0081069832816556","False","True"
"GM029","1116","SHI000","train","1.3572088082974532","0.333968516931712","4.063882490381474","0.033750209961717","1.2946204162468955","0.0061111334045742","False","True"
"GM029","1116","SHI000","train","2.096144000826768","0.333968516931712","6.276471866524401","0.0556963890245141","1.6012804522317352","0.0065305215627371","False","True"
"GM029","1116","SHI000","train","3.2373940143476263","0.333968516931712","9.69371018589034","0.0923806875744567","2.2454720199859577","0.0093186056066384","False","True"
"GM029","1116","SHI000","train","5.0","0.333968516931712","14.971471101338487","0.1000643874964109","1.8279334953455195","0.1000643874964109","True","True"
"GM030","1116","SHI090","train","0.1","0.264552650629232","0.3779965907056778","0.0030971851594186","0.156220338290685","8.185438153660333e-05","False","True"
"GM030","1116","SHI090","train","0.1544452104946378","0.264552650629232","0.583797630177939","0.0047834361926545","0.2412738557548989","0.0001264058887116","False","True"
"GM030","1116","SHI090","train","0.23853323044733","0.264552650629232","0.9016474787910256","0.0073877881180753","0.3726358119282753","0.0001952278393206","False","True"
"GM030","1116","SHI090","train","0.3684031498640386","0.264552650629232","1.3925513465383952","0.0112084766475711","0.5502808503578175","0.0002238829812171","False","True"
"GM030","1116","SHI090","train","0.5689810202763907","0.264552650629232","2.1507288584071387","0.0194624136807682","0.6878578427814759","0.003726819969317","False","True"
"GM030","1116","SHI090","train","0.8787639344404101","0.264552650629232","3.3216977125358285","0.0203568399469023","0.855051175981905","0.0011730138980506","False","True"
